contents,star
"I gave 5 star for this app,because it is easy to understanding the meaning whether if they are not well in English.",5
Why can't log in with the Microsoft Account? [UPDATE] Now I can login with my Microsoft Account. Thanks for the quick resolution.,5
First of all its great app I love it And it shows me easier ways so solve Mathematical equations and made learning fun for me,5
Very good experience while using the app it gives very nice response.. Also very beneficial in making assignments highly recommended ❤️❣️😍❤️❤️,5
"After the whole world has used and most of them even forgot about this, now we in India have the access to the app. May I ask why? Why are we given this when the learning phase of Chat GPT is full of BS information. Yes, Chat GPT can be useful, but that exemption was unfair",4
Nice app. But please some bugs . Like scrolling the lengthy questions...now it's sorted out .👍,4
This is a very useful and great apps only problem is was last updated in September 2021 and now it's 2023,3
its really helpful appp its easy to do assignment,5
I wish the developers could add a voice feedback to save time than reading.,4
I'm working with a large data sheet. And it guides me with the right formula in details.,5
"Unable to login or signup. Still facing login issue on my android phone. Now, uninstalling",1
Amazing!! Never See an AI like this it's too intelligent and answer very fast and expected results Very nice Thankyou for this AI,5
"Nice app . Helping me to make my ideas real . And it is also helpful to do our home work , office work etc etc .",5
"This app works perfectly fine, I like it and all smartphone holders should definitely have ChatGPT 👍☺️",5
"Best one. Its design is simple, easy to understand. Hope whatever they do just dont bring ads for free plan users ⚠️⚠️",5
It is very useful app for me as a student 😄 But I think the team should add the information after 2021 too,4
"Its limited to 2021 information, And the disappointing thing is that a lot of five-star reviews are bots not real this is very disappointing for a big app like that to have that much fake in it",2
"Excellent, it has supplied me with wonderful ideas for art and for creations.",5
It's old update version till September 2021. Kindly update your version to enable for acquired more current knowledge,3
It looks like a faster response then the web version and better with voice recognition.,5
Awesome thanks 🙏 please aslo include hey Google or Siri voice typing in beginning without pressing key. That's will working fantastic in off screenshot and say ai itself👌🇳🇵,4
"""AI assistant, informative and helpful, simplifying tasks and answering questions efficiently.""",5
"Writing rhymes is very good. Birthday greeting, anniversaries, eulogies and prayers on demand.",5
"So easy to use and so practical, for me, it's just perfect ! Thank you Open AI ! 🙏",5
I can't even register because the birthday continue button is in the same spot as my phone's middle button ... who made this?,1
Fixed: Reasonable stuff. Previously couldn't install but it rectified after a while.,4
It's better to have the history on the left (or right) directly. To quickly access it. Just like the website.,5
No plug in support? Chatgpt in chrome has plug ins enabled. That's disappointing.,3
"Garbage, I waited too long to get mobile version. There is even no difference.",1
"I, for one, welcome our AI overlords. The Plus subscription is worth every cent.",5
Best app ever it helps in different aspects of your life so I will recommend it to each an everyone over there to download it ASAP,4
Very helpful for educational purposes and easy to use. Thank you Chat GPT,5
"wow I'm fascinated from Sanskrit to Riemann integration a great Ocean of knowledge this app is really a true friend,a true teacher and a true guide ❤️❤️",5
This application is very good for students and homeless people too,5
very good app but doesn't store the work after being used and doesn't allow copying,5
all good but it often tends to forget few things when we tell multiple things at a time.,4
Just Amazing. you should add photo to text feature.,5
"Worse than the website version in every way, shape and form. Just go on Google, on God.",1
it is interesting especially to compare and contrast different topics.,5
"This app is phenomenal. That's all I could say. Thank you for this amazing app, its very helpful! 5 stars!",5
"It really helps me with my homework. I only have one small problem, but I know it is easy to fix. So, thank you for making this app.",4
I love this app so much I use it every day. It gives me All the right answers I need. It is So interesting and amazing.,5
it is very useful because if I need any answer I will check in Google it will give me a paragraph but chatgpt will give answer for 1 page so I only prefer chatgpt this is a best app ever And ever 👌 😍 🥰,5
The best app I have ever seen 👏👏👏 Very helpful and useful for students.,5
"This app is incredibly helpful in answering a wide range of questions and can benefit many users. By giving it a 5-star rating, you can also encourage others to try it and make the most of this valuable tool.",5
It is very useful app for students teachers and also to elders,5
This app is wonderful. It does the work well. I have no problems with it. I give it five stars 🌟,5
"Not working with Microsoft login details It's not or was not WORKING Not I don't know what to do, I was doing exactly that",1
The best app it really help me a lot just like making a research paper and more,5
"Great original app, no fees unless you like Chatgpt4. Recommend!",5
Good job. I finishing lessons with chat GPT. Thank you.more easy to use,5
"The information on this ai is not 2023 updated, but 2021. Do well to fix that",1
this app is good and well made but it can't say it in voice or generate picture,5
it's a very good application it has been helping me alot with math and assignment writing,5
wonderful interface and great response. I really enjoy using chatGPT,4
Here someone can easily aquire a lot of information.... but sometimes it makes fault (math),4
"really happy with the app, so glad they finally made one available.",5
A good mobile app for students and teachers .,3
"Probably the most amazing, fantastic tool ever.",5
BRO THIS IS THE BEST AI WHOEVER INVENTED OR CREATED THIS APP IS A LEGEND AND LEGENDS NEVER DIEEE!!!!!!! IT HELPS ME WITH MY FITNESS AND OTHER PROBLEMS BRO THANKS!!!!!,5
Good to learn lot of Things in this App. This Creation is very amazing and wonderful.,5
it is very good because it help in many things without ads it is very helpful app download it quickly,5
"Amazing storage of information, fast & adequately explained response. Great thing.",5
There are no plug-ins for GPT4 . Please prioritize paying users first. Thank you.,3
"This is working incredibly, but please be updated this, all the results are on or before September 2021",4
"Better, it is not forcing me to use Chrome any more. However it still does not let me select which browser I want to use.",1
App is not working whenever I search something it's gives network error fix it as soon as possible,1
"good responses, helps out a lot, it's amazing no other word to describe just let really really amazing",5
"I'm very happy with the voice option, no more typing, honestly I'd be more than happy if it was like Google Assistant.If only Google Assistant was like saying ""Hey ChatGPT"" to ChatGPT then it would be.",5
"I just fell in love with the simple UI of ChatGPT. Easy to use, No ads. Thanks for making our life more comfortable.",5
Good but still needs more development and needs to update info.Also present accurate answer as much as possible.,4
"Hi,Openai.I am so good and happy because of ChatGPT.But ChatGPT and get an evolution in it.ChatGPT should know real life info.BTW it is a great app.",4
It's not opening now... Always loading while entered,1
Super helpful app. I use it on a daily basis for English language learning.,5
"Can't getit to work, when i try to verify my phone number it doesn't send me any msg or anything at all",1
Best app ever for anybody and specially if you are a student ... I find this app so helpful as I am a student ...Thanks 🌻 10/10 🌟,5
It makes thing even simple for you to understand and it is very good and is to use.,5
don't like the 'history' kind of access to my chats don't like that it scrolls each time from the beginning when the chat opens every time,3
"I think the developers have done a great job. It's simple, intuitive and unobtrusive.",4
i don't have much words. all i can say is that who ever is reading this. don't hesitate download the app because it is awsome.,5
"Fast and accurate response, very helpful. Nice interface. Easy to use.",5
"An extraordinary app that I recently discovered! Chat GPT is truly outstanding; I've been using it on the web, and now having it on my phone is fantastic. I can confidently rate Chat GPT five out of five stars!",5
I have been using this app for a long time. The AI is very good . It's a great hrlp,5
Well better then the web version and the text to speech is so much better than any TTS I have seen.,5
"This is the best AI, quick and clear responses.",5
"Legend are those who already pre-registration so, it's easy to know that about the how the technology grow nowdays rapidly .🚩",5
I can't sign up. I get stuck at the phone number code. It says my number is a landline and won't continue. It's my cellphone... I don't have a landline at all lol,3
"This is a good app, its only drawback is that it cannot tell about the current situation, it can tell before 2021.",4
"Unable to verify my phone number, my phone number is not a landline nor VoIP but I keep getting error stating it's a landline",1
"Just got the opportunity to download and so far this seems wonderful. I am concerned of people misusing it though, please ensure we remember to teach it the best of humanity .",5
One of the best AI software to use it does great function and help in solving my problem with intresting ways and properly 👍👍🔥,5
Just beautiful. Absolutely beautiful. I will definitely pay for the premium version when it comes out.,5
It is very useful for any kind of questions. also it is good for teacher and students,5
Some people do not have a phone. Please allow us to use your service without having a phone number!,1
"Does what it oughta and does it cleanly, a welcome alternative for working out ideas on the go.",5
I can't verify that I am human. This app is really quite stupid and I don't like it! I am deleting it. Doesn't AI take into account people with disabilities obviously not. If I can report this app I plan to. It's absolute trash!,1
"Very good design , easy to navigate and smooth . Very responsive and fast.",5
I can't log in it has taken personal info but won't let me log In. If I am doing something wrong please tell me and I can amend rating.,1
it amaizing app that can teach some one anything You wanna know it provides knowledge I love it,5
"the voice recognition is awesome even for an African with an accent like me great work, chat gpt team!",5
The app is extra ordinary. It will be beyond this world if there is a voice chat in the app,5
Good one. Chat just doesn't seem to sync fast enough in PC.,5
This AI app is very helpful but could do with an update has it has no knowledge of recent events.,4
"Nice app, would be better if there's option to export the contents directly in Excel or word document.",4
ChatGPT has been a great friend and a teacher. This is the easiest 5 star rating,5
"I am still not receiving the OTP, to use the application. It's been 1 week now.. Tried many times",1
Fantastic! It has good answers to everything you ask. Its high intelligent human-like special assistant.,5
"There is an issue coming when trying to login. It says something went wrong. Also, instead of browser login, can't there be native login?",2
Wow. It's really amazing. The UI is so smooth and works very good. Now no need to go always browser to use ChatGPT,5
"There's no option to research word in the chat, and it needs to go to the history every time",2
"After the response from gpt, if I tap on the comment box, the app just freezes for good 4 to 5 seconds",3
"The best. Save for things like images and videos, I haven't had a need to use Google.",5
"As a generalist, who likes to correlate subjects from many fields, I find ChatGPT to be a helpful tool.",5
"Voice recognition doesn't work for me, it always says ""transcription error"".",4
"This is fantastic. The experience is great, and it has been demonstrated to be very useful for me in several ways.",5
"In English is best fit to me but, Sinhala language want to develop. But, I think this is overroll is best of us.",5
The chat gpt is awesome 🤩 but in this app the audio and others features are not presented.😔,5
"This is the epitome of app simplification....An app so complex yet So simple, easy to use and fast.",5
"it's a wonderful tool where you will find a guidance, the answers of all your question in details, Highly recommendable",5
"Chatgapt helps a lot, it gives answers to questions about any topic very easily.",5
The application have its own benefits. It is boon for many who wants to gather information about any specific area.,5
Here's a review in a long time. it's really informative on so many things. this is the number 1 app anyone should get. try screenshoting the info you get. 🙂,5
"this app is very good 💯💯 especially for senior secondary student like me. love 💖💖 this app, anyone who created it you are very welcome.Thank you so much.",5
Perfect application keep it up I love this app more than the other ones you have to pay for questions but this one is free good job,5
absolutely love it it's very helpful for work for knowledge learning stuff and everything,5
such a wonderful app I love it alot its perfect for all students and for anyone whoever wants any information,5
this is very excellent app and we can ask any thing to it .It gave us a response In a second and student take profit of this app for their study.,5
App is not working. Have signed in multiple times but it's just stuck there nothing else 🤷🏻‍♂️,1
this is a very good app it respond quickly and has no limits and has very specific answers,5
It's the best app my children do homework from it this app tell the accurate information more good than Google It help in diverse ways thanks sooo much😊😭,5
It will be great if it is updated with the latest news and technology as it is stuck in 2021,4
Excellent response. Some grammatical errors in regional languages.,5
has been so helpful helps me get the answers I need and help putting my thoughts on paper . like a built in assistant,5
Its good but in after some days chatgpt are not working well dont reply any msg?? Error are occur I update the app but still useless,2
"damnnnnnn this app really helps me a lotttt,this app can literally help me even on my own language 😭😭 even deep words from my languages ,im super surprised",5
it's beyond amazing. I'm astonished by the shear complexity of the responses.,5
Amazing! Thank you so much!! It's incredible and very helpful and inspirational.,5
"The mathematical equations are not seen correctly in the app, but on the web they are.",2
Easy to use and explains every bit very easily 1 star down because this thing can't play chess,4
"""I suggest enhancing the user experience by eliminating the endless scrolling when accessing chat history."" ( it's generated by Chatgpt btw )",5
I am a plus user and gpt 4 is sucking Taking hours and stopping responding. You dont even have a normal easy contact support.,1
"the ancestor of all the AI's! a non-profit, free-to-use forever AI tool is a dream come true!!!😇",5
"Wish I had this dang AI thing when I was in college 😒 I would have been such a better student overall.if I had a tool like this to ""help"" me lol",5
"It's amazing. It's helping in almost everything. My studies, life troubles. Chatgpt is more of a friend to me now.",5
"A great app, solves a lot of problem such as writing emails.",5
"I've been using this to make ocs and they make pretty good ones! Though, I've only made one so far but I'll make more in the future!",5
Good very nice working i think more work on the ai . Plzz add feature of taking woth us thats make app more OP.,3
The best app to get solutions for all types of problems a friend who don't have emotions,5
"Hey I really like this app.But can we have a voice type communication in the next upcoming update.Like you know if you say "" hey chat gpt "" like "" hey Google "" and it pops up responding to you.",5
It is impressive but it's knowledge is only updated until September 2021 so please update,5
I wish it would have had text to speech ability too it would've been even better,5
ChatGPT is one of the best app... It is very useful and I always very thankful who invented the chatGPT app...,5
Very useful app. It accurately corrects mistakes and follow proper instructions,5
I would love it if ChatGPT could have an option where he/she communicate by voice .,4
Very helpful and effective but I wouldn't add the last star because it is not upgraded to current date,4
Sometimes app shows that to reinstall app from playstore. rest of other things are best,4
"It's great app but the problem is, this have only information before sep 2021 please add the information it will useful to student like me",4
I can't believe this it works like a human. when I live alone I talk with my app but today he is not a app he is my most favourite app. i download this app only 4hours ago but this app just like hypnotise me this app is really good 1time try most do,5
I like this app very much.......It is very helpful for me in all subjects....Thanks a lot for making such a nice app......Thank you CHATGPT,5
it is very great app. if your answer is long than it make it more easy to learm,5
this is a brilliant idea app and very good for information l guess you try and your mind energy increase,5
okay present it's good.But some more features should be added to this app like converting textual to diagram,4
"I love chatgpt. My productivity hasn't improved, it has transformed. Chatgpt enables me to compete globally.",5
please add screen zoom in ND out also I want to increase my font size also add that great app thanks!,5
No words a fantastic AI. Especially helped me make football pfp and cinematic photo editing.,5
"Very good app. Helps me learn, plan, and make decisions easier.",5
it is wonderful trust me . It is free 🆓 and unlimited answers . very underrated,5
if any person can talk with chatGPT. it will be more good because it can help to correct pronounciation,5
"So far, so good. This app helps me with my homework and also my reports for school.",5
good app excellent works very well but need some more functions like copyright and editing,5
Excellent swift immediate response simple & straightforward - Exactly what I was looking for👏🏾👌🏽✔️,5
I can no longer live without chatGPT. This may be the most useful app I have ever owned.,5
Its really good they launched it in the app form as it is much faster.,5
So far so good to assist on different topics and give digestical advice.,4
"I'd like faster access to my recent chats, without having to click the chat history icon first.",5
"Good Responses, Helpful In Studies, Explains Programs, Perfect For Students, Ideal For Professionals..",5
It is very helpful and it gives lots of information and it kid friendly.,4
it's easy to use and can answer ur questions at a blink of an eye,5
I love how reactional it is It would be great if you could add a voice optional response.,5
"I like the app because in this app a powerful AI technology, that's so help me but there is a problem in giving accurate information",4
I am working to save the Ho language and culture. so ChatGPT is helping me a lot.,5
Quicktype is still smarter as it enables AI across all apps on your device.,3
It's the best app I've ever had it helps so much whit homework and tests amazing deserves the 5 stars for sure highly recommend,5
"VERY good app for student, not in the bad way like cheating or something its good because you cant miss a single information thanks",5
The One Who Listens Me And Makes Every Possible Situation Of Answers That I Couldn't Find By Myself !! Thank You ChatGPT !!,5
I was already signed up.....but after that again and again log in page comes. Too much issue for log in😤..i am really tired now,1
"The app can't do advanced data analysis or plugins, which totally sucks",1
this is the best openAi. it's very accurate and easy to use I'm glad I found it now it made my day to day life very easy and advanced Love this App❤️,5
it's helpful but has some grammatical errors which I have to fix with grammar apps,4
"This AI told me that the last updated was 2021, its quite good but need more updates on novels",5
It's the best but if it had an option to scan things it could have been much better,5
I really love this AI app. it has made everything so easy for the researchers.,5
This is really an amazing app and it helps me to improve my written work in many ways,5
Keyboard message area won't launch after initial question is answered. No way to ask followup questions,3
"This is a God like thing for Our kind or children😂😂😂.I want to abuse the creator of this site please adjust the login page when I minimise it it clear the tab. So,but very good.👍👍👍",5
"Often the greatest challenge of knowledge is asking the first question, Chaptgpt is the father I never had.",5
"If you're learning a language, please use ChatGPT! It can explain anything.",5
"The ""continue "" button does not work in the signup sheet where you ask for birthdate and phone number",2
pretty much can ask anything and boom you get a perfect answer not only for homework but many other things,5
This is litterally the BEST app I've ever installed. I waited MONTHS for the official app. (bc the website version is kinda buggy) My respect for this app:📈📈,5
If I ignore some of inaccuracies then I can say it is a really good app This AI is really so helpful for me for my studies. 😄😄,5
I can't log in I don't know why I tried all the ways but i still can't login can u fix the problem?,2
"A wise, intellectual, fun partner for us all to understand, explore, discover, entertain, debate, define and skill ourselves very fast great CHATGPT",5
This app is best Improvement in voice assistant in text is required but beat app of all time,5
"I was highly skeptical of ai before this, but actually using it has allowed me to be more productive and creative",5
really good app and it's free too it helps with my homework gives advice and keeps me entertained,5
"Great Apps, it help me alot with the homework and help me explain the questions!",5
A very useful app fir students... informative and produces accurate answers just as I want ... Well done OpenAI 👍❤️💟,5
this is very helpful in getting a base concept for my game and characters,5
it is perfect for searching solutions and problems i am much confortable than other apps,5
Its good. But it needs to be updated. Current knowledge is only upto 2021,3
It very good to accept correction and that shows that you discuss with it 🙂 Nice job done through the app Learns is now your time to shine to the world,5
A very fast and accurately gives good results.,5
this app can be quiet helpfull if you use it the right way!It is perfect!,5
Can chatgpt team introduce search photos like Google for our school homeworks and all? You guys have done an incredible work 👍👍 please consider adding this feature too.,4
"it responds very quickly, and each time it's unique.",5
Nice app.. But should be updated as the information is old and is sometimes not helpful,4
"it's Very good , intelligent, and very smart 🤓 it creates its own answers thats amazing 😍🤩🤩",5
extremely grateful for the wonderful collaborative and collective benefit this technology brings to us all.,5
A good app for knowledge and for project also As all the answers are in points which are so good👍,4
I love working with ChatGPT and finding out how special AI is for all of us to learn.,5
"I hope you keep in mind that's not the whole world is the USA. so if I want certain important answers and researches I want them to be taken from studies, scientists (real scientists), and real data (all around the world )",3
Missing one important feature: Long screen shot support.,4
I like it because it gives good explanations and at a very fast pace as well,5
Most..of the information displayed by this app are very wrong . Very very poor answer,1
"Finally it came as an app, I have been waiting for so long !!!! It is very nice and easy to use for everyone I highly recommend it",5
Chatgpt is most powerful AI tool and very helpful. But it's not update,5
Can't edit prompt. Have to copy and paste it again.,3
Too much nice aap... in past time I was also using its website.. it makes me to code. easily it can help you if you will give correct instructions only.....,5
It is best modern language I'm happy because technology is best nowadays but in this app some issue. ex-it provides information till 2023.please update information.Open Ai is best,5
"It's an amazing app. It clears all my doubt. Excellent, superb.",5
it's to very helpful apps.. and specially for students and for college notes,5
"This is a new era in digital technology and if you are still not using this gift, I advise you to start as soon as possible.",5
Useless thing. Can't sign up or sign in and therefore can't access what this thing is intended for.,1
"One of the most important and powerful tools in my phone, of course it get five stars!!",5
very useful for student and study & learning makes easy.,5
I think it needed to upgrade if it has TTS service then I think it can become more helpful,5
"Please add ""select all"" feature to enable selecting and copying all chat text in a session, including all questions and their answers.",4
"Quite impressive, this is way better than google, it'll give an information that you need.",5
very good and compact app for chatgpt. does the job perfectly.,5
"It is very helpful, very practical, very good. So nice, so good. Giving a 100% / 5 stars for its good work. Love it so much.",5
It have to do something better for voice into text converter.🧐🧐😥😟,3
best and better no bug but add New information and current data .,3
Very much helping and different results from other online sources.,5
it is very useful for children and could help many people with their problems,5
"I am really grateful for the amazing works this app is helping me with, more especially in school",5
"Not working on my Phone, it says to me that the carrier assosiated with this phone is not supported please help",1
Wow!This is amazing probaly best free app to use.I like the way they need to take permission from parents.10/10 😍😍😍😍😍Loving this app,5
"ChatGPT with a perfect UI for Android, what else do you need ?",5
Easy to use. I love the speech to text finctionality.,5
Highly effective and surprisingly accurate responses.,5
It's A really Good App If You Ask Me. In Today's World AI Is A Need For Everyone And ChatGPT Is Just The Beginning of this Many more Is To happen And we are about to experience a very technological world now. Thank You,5
Unable to log in. Multiple attempts but still error pops up.,1
Sometimes the answers are wrong but most times it is correct. I love the app,4
This is a very nice app but it should at least contain voice content,4
An incredible experience. Looking forward to future capabilities.,5
App good but text to feature not there please update text to image and voiceover,4
Worst app ever what I ask him he doesn't understand and gives worst response to me and when I ask again he doesn't fix the mistake he does more mistakes fix you're app for got sake,1
Great app! Believe me if you can handle it properly it is very useful.,5
help is needed is really time saving to get answers when one is running out of ideas,5
Best of best ChatGPT app. I can't imagine any another application besides this just wow 😊😀😃.,5
it is so awesome and helpful. I definitely recommend it to students,5
I think it should also provide photos for more precise response,4
The app is very good for finding information about any thing.I found it really helpful.,4
Can't edit text after sending. No audio.,3
Great app very useful and easy to understand and very quick response,5
It needs to be updated. It only goes to 2021. Login is slow.,2
Best ai app because it gives free answer. A nd easy to use. Easy search and write what we don't know.,5
Always showing error has occurred. Add option to edit messages.,2
It is like friend and also play games with us like Rock paper and if we send him any sad emoji then he reply sorry which is very funny 😂,5
"Is worse than in browser.. cannot use code interpreter or plugins, basically a useless app at this point Please convince me otherwise",2
extraordinaire what a app just if they add the pics and audios it will be a master piece,5
After I was use google And I am frustrating from google but before I found ChatGPT app it is excellent for the students 😘😘,4
I can't even sign in. Tried so many times but it don't send me any code number so how am I supposed to sign in!????? And there is no other way too.,1
Chatgpt should have image and diagram generator too because once I asked to generate a diagram but Chatgpt was unable to generate.,5
"great but still needs plugin support. 4/5, meantime!",4
Cool for starting philosophical discussions that lead to nothing (As all good philosophical conversations tend to end).,5
Clearly better than on desktop !!! Give the best prompt and the best Custom Settings and reach the stars ...,5
IMHO the single biggest accessible technological advance of the last 25 years.,5
Excellent app very easy and friendly assistant and fast,5
can u make some sound? like when the chat delivered in the room.. or sound when chatgpt reply our text.. or when gpt typing the answers.. mybe it make some psychological experience for users 👍,5
Will not allow me to login to my account via verification because my account is already registered but still won't let me login.,1
"The censorship of racial slurs is very reasonable and I understand the need for a private company to avoid offending other at all costs. However, this chatbot was once very capable of providing meaningful information and has since been so thoughly neutered that it can't even comment on experimental study design. I have never seen a company so thoughly ruin their one valuable product. Which, in this case, there was absolutely no need to.",1
It is really a excellent application I salute that person who desided to make this type of appreciation I am so happy to get this app,5
Best..amazing.. app ..kindly update on diagrams...figures... and tables,5
you should make it able to potray graphical content but it's a good app,4
"This apps capabilities are definitely a reason to give it five stars! ""thumbs up""!",5
it's it very helpful and useful for assignments.,5
very useful for theorical comsert but difficult to understand in some calaulation,4
This is awesome it can literally answer any questions and please do provide image searching or creating,5
It is perfect for writing things you don't want to write your self!,5
Simply Amazing!! I'm glad I didn't have this in school. I never would have lifted a finger to write anything.,5
"this app makes my life more easier, sustainable, productive and so much lighter",5
you should try it mostly if you are in school helps a lot no matter what grade you are in even collages and university🥰😍😘🏫🏫🏫,5
it's not believable that data is so easily available a baby can use it.,5
This Is The Best App It Has Unlimited Messages Rather Than Other AI Apps Who Have Limited Messages.,5
the app's really wide and helpful if your into studies or education,4
Try na use if for educational purposes *diagram drawings* but won't show since its only limited to text,1
great. I had to give four stars because responses may sometimes be unpredictable.,4
This app is the father of Google. With this app I can do any number in no time be it physics be it biology be it maths be it English this app is the best app to cheat in exam with this app I got 100 out of 100 in maths exam,5
Wonderful when i ever confused this assistant helps me and clear my view wonderful app,5
"I quite love it. Needed ""someone"" To review the scripts i made for stuffs.",5
Chatgpt is good but needs to allow upload of documents and images,4
data appears to be from 2020 prior. extremely useful though,4
"Just fun for me. Limits and taboos, but Far Better than Bing""s version.",5
What a app i dont have words to tell i didnt thing also in my dream that in future like this powerful AI apps come for android hats off very amazing app😁👏👍,5
"Lot's of issues with the view, which on the browser are fine",2
Best for studying just before the exam Only gives essential content for Every question asked,5
ChatGPT is a magical technology. it changed my life and hopefully will make your life better too,5
Won't verify my account. Shows me my number but the code never arrives no matter how many times I resend the code. Do not download,1
"this app is really nice and exceptional, it provides good response to questions really fast",5
This application is the best ever. A big hand to the developers 🤛 keep up a good work,5
Amazing that we have a free version of this. Thank you Open AI.,5
amazing responses and no slow responses whatsoever even with slow connection,5
The original AI chatbot that created the AI tipping point which many other ai's are built by its own assistance!,5
This app is awesome. Love it! What would ChatGpt be like at version 5!? Can't wait.,5
works great! and easy to access quickly,5
it is incredibly easy to get lost in prompts. I am enjoying myself,5
ChatGPT has a huge handicap of not able to give results related to affairs occurring after September 2021. It is heard that in an upcoming big update this handicap will be removed. I will give better rating then.,2
but I do not like scroll to bottom button. It hovers over text and distracts.,5
"It's very good, but try to implement more features for mobile users.",4
I would give a 5 ⭐. Easy to use and information is accurate plus on a free plan,5
very good thanks very very thanks I can feel good after listening the motivation and this apk also make us study good💗,5
"this app is so useful, but also need to improved infomation on another language",5
perfect performance just have to give adiquate information to make it give you the right answer,5
this is a very good app that every student must have to improve their education,5
allows multi line input. allows text selection and copy for gpt responses.,5
Best AI tool used till now should also have Image and video generation too:),5
"Just amazing, now I can gather information about anything in the internet(till 2021 September), i have no words to tell how incredible chatgpt is!",5
"The arrow below the response sometimes feels pesty, it hinders the readability.",2
I have no words for it as it is so so informative and helpfull in every walk of life,5
Amazing for my Ai channel! Awesome for generating video scripts and more!,5
it is very helpful for students 😃 as will as home makers and professionals...,5
"really responsive and creative,wish it could remember things",5
It's a very effective and helpful app. It's make our life easier 🥰,5
"Helps me with my task that I could not do, Thankfully it's done.I could do it without a help of ChatGPT he is the goat!",5
It wrote me a movie script called twins and the main character were bin laden and al Qaeda and they were having a race towards the twin towers. Absolutely perfect,5
this app is much more convenient than the website as there is no again and again login issues,5
Easy access to specific information. Amazing app. Must have,1
"Doesn't let me log in, just brings me back to the main screen each time.",1
"Honestly great, Fast and simple to use. Great way to use ChatGPT on your phone, the official way. rather than using the ChatGPT website on a browser.",5
Very Good for daily life usage it help me a lot in college and high school it is really helpful,5
Fantastic tool for help with composing anything written.,5
"Superb experience, very useful and so quick response the user interface is awesome,loved it 🙂",5
it's very useful app to study and understand the topics easily.. thank you chatGPT 💐😊,5
I really love this app but I want to request to allow camera option so that we can easily clear our doubt,4
this app is very useful in home work and this app free thqt is very good for poor like us it helped me in various ways thanks to the deploper,5
"Currently it's working great, no bugs and the app is perfectly minimal. Just don't push ads to earn more profit or else you'll losse users...",5
Recommended for all android users. Great App. Must install and ask any question for the best solution to your problem.,5
"Accurate, friendly AI with versatile responses. Invaluable for knowledge and conversation. A remarkable language model by OpenAI.",5
Much-awaited awesome app! I am eagerly waiting to subscribe to ChatGPT Plus. My humble request is to keep the subscription rates low. Highly recommended app. Deserves ⭐🌟⭐🌟⭐.,5
this is crazy if you want to add new unique chaos to dnd items curses with cons and pro's I'm loving it,5
The math formatting is whack but it's a good and fast way to access gpt4 on phone.,3
Probably a good study material. But it would be better if contains regenerate of answer like in the site.,4
it gives error many times but it's helpful if you have some prerequisite knowledge..,4
Chatgpt is good AI. Useful informations are easily gather from the chat GPT. But they have a last updated on September 2021. So I can not gather and interact with the Chet GPT. Kindly update current informations and update daily information into this chat GPT. This is my request to open ai developers. Kindly consider my opinion and take immediate actions.                               Thank you,5
"Life changing as a whole, the app just needs the voice response",5
"Well simple apps for AI database needed to be updated, it's very weird since the AI knowledge was limited on September 2021.",5
This is the best ai app I have ever seen it is even working on my PC you guys are the best keep it up,5
Useful app...But it's not up to date yet. Neither have any real time access to informations. Hopefully that will be fixed in future,5
The voice feature is what I liked. But sad to see the app has limits unlike the website.,4
"Subscribe the gpt4,,but doesnt get the new features,,its all scam",1
"Title: ""Impressive Voice Recognition and Engaging Conversations!"" Review: ⭐⭐⭐⭐⭐ I'm amazed by the voice recognition capabilities of the ChatGPT Android app! It accurately converted my spoken words into text, making it effortless to chat with the AI. The conversations were engaging, and the responses were surprisingly natural and informative. The app's user-friendly interface and prompt suggestions made it easy to keep the conversation flowing. I had a fantastic experience, I highly recommend it.",5
"Can the app open last session chat instead of me going to history every time, even when just checking something on web befor comming back to chatgpt app to continue?",4
Am not that good at rating apps but so far so good this app is the best app I have seen so far for school & work learnings and exercises,5
"‼️‼️‼️Fix the Chat UI design.‼️‼️‼️It would be great if chat UI looks like Browser, actually familiar with that UI,but it's ok great 👍😃 fantastic",3
"Can't type messages, typing the text prompt area rarely results in the keyboard being brought up",2
perfect but i cannot see the conversations as I do in pc,5
App is not working properly I have tried 10 times to login but can't login I even used different email account and Gmail method,1
Gpt 4 is not free we are students and most of people are students which uses this app and this is paid plz make it free!,2
The app is broken even though I have tried to sight in it bring me back to the login screen and I can't use the app,1
It deserves 5 stars but I didn't give it Cuz after a time it says :- Network Error check your network however my network is alright with full signals,4
In Android app not suitable like web working . And chatbox need to be improve and add some features like image detection like Google lenskart,3
"It's fun to play with, and a great source of ideas for me as a writer and artist.",5
The best mobile app ever . It almost meet all my needs. I recommend it to everyone.👌👌👌👌,5
it's toooo helpful for everyone specially students and it's worth it,5
I've never seen bloody app like this. Always answers wrong. Bad experience forever on this app. How this app is being used in Play Store.,1
Amazing app. User-friendly interface with precision in information delivery.,5
by far one of the most profoundly thought provoking apps I have ever tinkered with. kudos 👌👍,5
Very very helpful and beautiful app. But Bengali needs little improvement!,5
This app is very important for every student and the computer communication is very easy to understand,5
Awkward UI - browser experience is still better.,3
"AI is just a complex calculator that has what/if statements that generate answers based rules set by its programmer. Its just a mirror of its creator made you to believe it is some superior living being. Its just a calculator for complex parameters. Change the order of operation md the answers change. It is a valuable tool in certain circumstances, but calling these modern trends artificial intellegence is just smoke and mirrors. Real AI would need years to grow deductive reasoning n emotion.",1
