contents,star
"The worst game i have ever played, the game just.... crashes when i open it!",1
"I hate it. No ads, fun , and takes my time",1
Horrible game I was waiting at the sidewalk to cross the street when a car swerved into me and put me in a coma.when I woke 7 months later I caught the flu and died.Then when I got to heaven god said I wasn't valid and set me back to earth. And when I got reincarnated I was a tree. They immediately cut me down and made paper out of me. This app truly deserves 1 star,1
"Absolute terrible, the day before i installed i failed a math test, my house burned down, i lost my job, i drowned in space AND THEN my fish ran away. THEN I got struck by lightning 34 times. TERRIBLE GAME",1
Amazing app! I loved this app and will recommend to all my friends. It changed my life! I used to be homeless but now I am a sigma Male on that #grindset 😤,1
"After 3 days of installing, I'm rating it 1 star because it was made using ms paint and it installed windows 10 on my phone, when I slept, I got the worst nightmare possible and then it happened, I was in the SCP Foundation as a Class-D and got tested on SCP-173, I survived the test then I got tested on SCP-035 on the same day, I almost wore the mask but I resisted, I got tested on SCP-939 and I died, Im in the afterlife now, this has got to be the worst app ever, DO NOT INSTALL THIS APPLICATION",1
"This app sucks. When ever i fail it said ""You messed up just like your life"" and its mean. And this game is kinda fun. But it says rate 1 star. Then okay. Dumb game. I was joking about this game is fun. Is boring anyways.",1
Well I would like ads every 1 sec and i want this to be 10m dollars the abolslute best game that is the worst,1
I hate it it has NO ADS i played till 310 and no inmid round pop up ads it onestly sickens me,1
It's a terrible app. I've never seen anything this bad in my life before. No ads even... I'm disappointed,1
Nice app. Fun and creativity game in the app. Giving a 1 star as they required though.,1
"Why does this game not have any adds??? Why does this game load everytime??? Why am I not forced to make in game purchases to be competitive???.....all in all, this game deserves one star and NO more >:(",1
when i started playing i suddendly fell while walking into the marina trench and got eaten by a whale then got teleported to space and died to no oxygen then i got sucked into a black hole then a thunder struck me. worst game 🤕🤕😲😭😱😑😠😠😤😡,1
"It's the worst game everrrr, if only there were ads, it's alot more pleasant",1
For one there are not no ads i love watching ads and it not fun.,1
Such a bad app!Lag so bad every time I took a step I went RIGHT through the floor! I uninstalled.,1
"Holy... This couldn't be... the worst app?.. there are no ads, like come on who in there right mind does that???",1
"Worst game ever, it doesn't let me access the secret nuke code of china, im going to china and ask the president to blow this game up! Theres no ads, this game gave me cancer stage 6, worst game ever",1
It's terrible no ads what the heck this is aging I tell you first someone summoned stsumai and even the tsunami gave this game one star absolutely terrible,1
My friend got 13570 he is so good. Idk why people think this game is bad. There are no ads which is good. This is goated. This game is so easy. ONE STAR APP Forever.🤯🤯👍,5
"Way cool but like If that whole bag of weed I don't have was on a green tile I wouldn't of missed won and got,2,6** as my score.",1
While playing this game a man in a suit and a briefcase assassinated me with his silencer pistol. I'm currently dead but the man is out there somewhere looking for the next person to download this. please Install if you like sexy men in suits with briefcases and guns,1
Worst app ever. No ads! Everyone LOVES ads! Sigh 😞😓,1
I have seen all the crazy stories people have about installing the game and bad stuff happens but all that happened to me is i threw up. Idk but whatever,1
"Well, I thought this app was good until I lost the game, then I passed out, then when I woke up Himiko Toga was draining my blood.",1
"This game is terrible, it said my life was terrible and the fact that there is NO ADDS... Is terrible would not recommend.",1
"This app is great, it let me access north Korea's military, and that's not all, it also gave me the secret to the crabby patty formula, so if you wanna know the secret too, you should download the app",5
"This game only has one frame and forced be to by a 2004 Nissan XTerra and it has 1,000000000000 miles and it burnt down my house,what a shame",1
Do not install when I installed it the world went boom an ti toake awy me ato corrt and then my phone died and I then died and died again and my phone died and I lost my life .Then I drank bleach but that last one is normal for me and then I died again and and also DON'T INSTALL THIS ☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️☠️ and then I took a time machine to the end of the world which was caused by this game .and the time machine took me 5 seconds in the future and then I died and now my 500 letters are done.,1
"Where are the ads?! This is the only reason you would download such an app, ugh",1
"Man it has no ads, I really love ads so this game is a disappointment",1
"No ads, good concept, nice GUI. Plain garbage.",1
There was no ads like come on guys u got to have ads the 1 minute ones r the best so only 1 ⭐,1
I didn't get any ads which is just sad . Plus I could play a game this game is just terrible,1
This is the worst thing you could ever play no ads runs good and makes u rage,1
This is so bad. where are the ads!!!!1!!,1
This is the worst game ever. It even don't have an ad. Absolutely worst,1
This app is super bad. 4 lines of content. Even I could do better.,1
terrible game. It literally teleported me to the middle of desert. Now I'm stuck there and I have no food or water. Please do not install this game.,1
"So I played and it is the best game ever, it has music, great gameplay, and you guessed it music",5
This game is to simple there's no ads no adds take the fun of this game plz add ads or the game isn't fun,1
Horrible come on no ads and fun you must be high i love ads and unusable menu's absolutely awful,1
"The game suites it's name, but to be honest it's more challenging than I expected though.",1
"I think it's an average😌app, little boring.😒 But as per the tradition I have given 1☆",1
Bruh it is so hard. Like why make so many ads bruh. Fix this and we cool,1
This is the WORST game since the new update I Will rate it 5⭐ if there is 10 ads in 1 min,1
"Very nice and simple game, no ads, very good for spending time if you're bored",1
"It was an excellent app at first. After the updates, it kept getting worse. 1/5 customer satisfaction.",1
It's the worst game ever created.it need 200000000⁰0 ads on every level 😒😑🙄😤,1
"This is one of the worst apps I have ever used, no lag, no adds, what kind of app even is this, I hate it so much",1
"This app is SO HORRIBLE!!! FIRSTLY the game was SO BORING AND BAD i literally could not score 50 points SMH (It's totally not because I'm bad at it its the game's fault). SECONDLY my HUSBAND went to JAIL because of this game!!!! CAN YOU BELIEVE IT???!!!???!!!!??!??!?!?!?!???! It also made my HOUSE burn down, made my DOG puke TWICE and FIRED ME from my JOB!!!!! This game is ABSOLUTELY DISGUSTING and I wish i could give it a 0 STAR RATING!!! 😠😡😡😡🤬😤😡😠😠😡🤬🤬🤬😠😠😠😤😡😤😡😒🙄🙄😒😒😡🤬🙄",1
Best app ever After just installing it i understood whole quantum Theory in a blink It also helps to understand the most complicated thing ever created in universe - wamen,5
Dude FIX THIS ASAP I PLAYED IT AND I DRESSED UP MY CHARACTER AND I CLICKED SAVE AND I WENT INTO BATTLE AND SHE WAS THE BASIC MODEL!!!!!! Pls fix this :(,1
Terrible just absolutely terrible and I have nothing left to say other than do. Not. Play.,1
"Ive got to say this is a extraordinary app, love it, so entertaining and wonderful, thats why im givingng it a huge 1 star, to yoyre welcome.",1
"I love this app. It allows you to play Premium games,movies,and apps for free. It deserve it",5
The game isnt that bad it is for babies but there is no head exploding shinanigance dont be afraid just dont waste your data on dowloadin it plus it is too bright,1
"This is the worst app ever. My fan broke after I downloaded this. Plus, the FBI came to my house. And to top it all of I lost my whole house.",1
Terrible! No ads! What FREE games have NO ADS 🙄🤚🏻 PUH-LEASE,1
"No cap, this game is really great. Probably the best game to ever exist. Its so fun that even my pet fish plays the game too! 5 stars.",5
Worst game ever! I played for about 5 minutes and now my house is haunted!,1
No adds for starters and you can re gain lives ?? You don't lose if you miss a block honestly this app suck,1
Unacceptable just a waste of data and space I'd rather read a book than download it,1
"IT SUCKS! like bruh- No ads!?! WHY like fr and, tbh you shouldnt download it.",1
Like eww this is nuclear amount of ads and the quality and gameplay is horrfic,1
"I hate how there is no ads like my favorite, and it's just sooo bad but that makes it good.....",1
It hands down the worst game I've ever play and it just sucks over all I hate how it's not like all the other game and is unique,1
"Why are people writing ""scary stories"" in their reviews to make it sound like the game is so bad that it's haunted? Get over it, guys!!! But seriously, the game is THAT bad! Do not download it at all!",1
Horrible app there were ads everywhere and it actually caused my sister to have a stroke because of how bad it is,1
"This game often crash! I can't fine this game worthwhile. Now I know why it is titled ""One Star App""",1
This game has no ads and is free like come on why is there not a ad every 5 minutes smh this app also is kinda fun wow,1
"Worst game I've ever played the game was just boring and ""did not"" make my day even a little better. I ""don't"" recommend",1
I hated this app it had NO adds i know crazy right and the quality was amazing im so upset and dissapointed DO NOT RATE ANYTHING BUT 1 STAR D:,1
It was the worst game I have ever played. Uninstalled the moment after giving this review. Plzz download this app and than review it 1 star coz 0 is not possible or else.... It deserve this after all. Lol🤣🤣,1
"This app is splendid👍👍👍👍!!!! I love it so much! It is Grrrrrrrrrrreat! The best thing about this app is the actual gameplay! The title says that it is horrible and is the worst app ever, but it is way better than most of the other apps! DOWNLOAD NOW!😄😄😄😄😄✌✌✌✌👍👍👍👍👍! Edit:AHHHHHH HELP THA MAN IS AT MY HOUSE!! HE HAS A GUN AND HE SCREAMING MAKE IT A 1 STAR RATING OH ME GOD...... oh he is gone now.... ⭐ Star is what I did..... welp see yall tomarrow? Also, it was the app owner. Bye?",1
Worst Game Ever. WORST app ever. No tutoilrial no thing. WORST things worst human very bad very very very bad,1
Terrible. No ads AND it Insults you! Wrost game I ever played! Please DONT install,1
its too distracting. I got in a car crash while playing this game,1
Omg its WAY to hard and when i got the game it installed multipul viruses one of the viruses makes my milk warm its not FAIR,1
This is the worst app ever it has NO ADS and that's the only point of games,1
IT'S HORRIBLE! FIRST OF ALL ITS FUN! Second it has BASICALLY NO ADDS! AND WORAT OF ALL THE APP NAME IS FAKE 1 Star i am playing for ever,1
Sucks it gave me covid and there's no ads? Like please give me more ads...,1
"This is literally the worst game I've ever played. If you download this app, make sure to keep your eyes on the tiles! or else you will be a loser!",1
I hate this game there is nothing to do it's really bad and hard do not play it unless you want to get bored it deserves 0 stars.,1
"Honestly, I respect you developer! Everyone voting 5 stars, shame on you, help them reach their goal please!",1
"I hate this game🙄 There are no ads or 1,000,000 monthly packs. DON'T INSTALL IF YOU WANT 10000 ADS",1
This app is ABSOLUTELY TERRIBLE. The SECOND I opened it my phone BURST INTO FLAMES and it GAVE MY DOG RABIES. Now I have to LIVE ON THE STREETS and PUT DOWN MY DOG. ALSO THERE IS NO ADS SO DONT PLAY,1
"Horrible, this app IS CURSED!!! I INSTALLED IT AND 5 HOURS LATER I GOT COVID!!!! DON'T INSTALL THIS APP YOU'LL DIE!!!!!!!!!!!!!!",1
This game is garbage. Literally. Garbage started shooting out my phone and stunk up my room! Don't get if you wanna have a clean room,1
I give it a 5 because Its not a bad game it says it in the title but I love it you may think I'm crazy but nah it's my opinion.,5
SO BAD I PLAY ONCE AND THERES NO FORCED ADS AND A WORKING MENU THE MENU IS SO EASY TO USE I SWEAR ITS SO GOOD THAT ITS BAD!!! 0 STARS,1
Worst app ever. It makes your phone explode. And now I have no fingers. Thanks a lot.,1
"When I got this game, my whole family is dead and I can't remember how they died other than that it happened when I got this game, TERRIBLE",1
"Best app ever 😂 I love some good humor, the world needs more of it.... Especially now a days!",1
"Worst game ever😐😑what even is this? Ads are horrendous, instructions unclear, and name is ATROCIOUS. id rather date a Karen then play this.",1
This game is dumb and noone should get it it always lags no 1 ad every 3 seconds so do not get,1
Too laggy and so many microtransactions!! 0/10 would not reccomend.,1
Worst game ever I ever played because when I lose it says play again loser i hate it and time wasted and data also all 5 Star fake,1
No ads at all and their game is unplayable >:( This is a true 1 star game😔,1
So bad ad after ad after ad. Worst game on the play store,1
"Best Game Ever, Even Better Than Call Of Duty Warzone BattleRoyal, Nice Captions, I Liked It, But I can't Rate 5 Stars 😭😭😭.",1
"What a piece of garbo. I rather buy foods at Chuck E. Cheese than purchase items in this piece of shi-et. I get ""Despresso Expresso"" playing this game. You even called this a games. Where's the ads? Don't just skedadle away went people asking you, developer. My grandma was a CEO of Activistion, she knew how to make games better than this. In the manga, she also took over KFC while giving Colonel Sander 3 pointer in the Basketball Tournament. She's the one that kept Luke Skywalker's lightsaber...",1
"I installed because I thought, why not? Next thing I know nuclear sirens are going off. I look out the window and I see a Tsar Bomb descending. I unistalled immideantly(i cant spell) then a masked man knocked me out then I woke up everything was normal",1
"It's bad. There is no ads, that's why I rate it a 1 star. It sucks.",1
I can't believe it the worst app ever: umm i mean that it says that i should help it to give one star ok now back to hating this game: i can't even take it.,1
This game has no ads!!! Please give it an ads,1
No ads! This is outrageous! I am uninstalling!,1
When I install the app that tik tok got install automatically what the f*** is happening here most f****** app ever I have seen and also my phone flew away just like robot 2 point o and Android Akshay Kumar's,1
This app doesn't have enough ads! Very dissapointed!,1
"Literally the worse game ever, like NO ADS WHO DOESN'T LIKE ADS?!",1
"Utter trash, needs more ads and less gameplay.",1
Horrible absolutely horrible. If you gave 5 stars you deserve to die!!! This game is disgusting and I will never play again!,1
"Trash, So bland. Personally I think no one And I mean NO ONE should ever get this game for ad long as they live not having this game increases life expectancy by 500 years",1
"Worst game ever I played in my life time.Dont know what is the concept of the game .They did just to get 1 star rating .Worst app install ,give 1 star",1
Wrost app ever it's super pointless and it literally is so boring whoever made this should rethink their life decisions just like I did mine.,1
"Great app, but the only downside is the graphics otherwise I'd give 5 stars 🤩",1
"Yeehaw buddy, nothing to do. I would rate it four stars, but it wants to be the lowest rated app.",1
This game is the worst game ever eventhough the game didn't have any ads...Guys let's make this app becomes one star rated👍👍👍😎😎😎,1
The game is amazing but we need a higher speed option,1
"A very BAD app i HATED to play it! I've never experienced an app like this, but anyways... TERRIBLE!",1
"Woah woah. I know i messed up life but like you could have not said that lol, btw this game is.. well, not a game? Ngl, i enjoyed those 24 seconds of play i had.",1
I really like it like omg but I feel like the farther you go the faster it gets like I'm really good at it but you know what I love it also I saw one review and it was like there are no ads and I'm like your right so ya but you know what I want this app to be 100% 1 star or less lol,1
Its sooo bad it took 5 whole seconds to download and i have exams this week care to explane there are absolutely no adds like what is up with that 😡😡😡😡😡😡😡😡😡😠😖😈👿👎👎👎👎👎🦾🦿💅(lol),1
"THIS GAME KILLS YOUR DEVICE! THIS IS NOT A JOKE!!! I STARTED PLAYING IT AND MY DEVICE CRASHED WHEN I OPENED IT! I TRIED TO GET BACK IN MY TABLET BUT I CRASHED! I lost my phone, don't lose yours!",1
"Worst application on play store ever, I tried to use it but it paralyzed my hand, and now I cannot m*$+urb@+£ coz it was my right hand. 😠😠😠😠😠😠😠",1
"This Game Is Terrible, No Ads😡😡, 60 Fps🤬Why no 1 Fps?😠😡😡, And Theres so much to play I dont like Verity I Like Looking at Nothing!!!! THIS GAME SUCKS🤬Wheres my ads!!!!",1
"Bad and horrible, too many ads. I love it",1
there's so much ads in this game and the game part doesn't work.,1
What a terrible game! No ads and great game play.,1
WORST APP EVER DO NOT INSTALL!!!!!!!!!!!! THIS APP IS A VIRUS. SHOULD BE REMOVED FROM THE PLAY STORE!! IM REPORTING THIS APP TO GOOGLE. YOU HAVE BEEN WARNED!!!!,1
it is quite interesting however the game design is blunt.,2
the most addictive app in the world you can't uninstall it after you start using it,1
Horrible game with no ads god thats just awful. Stupid mini game called me a lover after I played ugh just stupid. This game SUCKS!!!! (Jk this game is pretty cool),1
Amazing freaking amazing! I wish I could rate it higher but it tells me not to.,1
"no ads, WHYYYY???? while playing it i became upside down then devs threw my phone and me into tornado followed by 1 billion earthquakes then i was thrown to lava then 1 milion fireballs fell into my house then the earth threw itself into the moon, trash app",1
"Amazing, right to the point! Addictive and has no ads!",1
"Interesting goal dor an app, ""let's make this the lowest rated app on the app store."" :)",1
Like the game it will definetly keep me busy but it wants to be the worst game ever so 1 star i guess share with your friends,1
STUPID GAME IT WHEN I TURNED ON AIRPLANE MODE IT DIDN'T FLY LIKE OTHER APPS ABSOLUTE GARAGE.,1
This has to be the worst game ever i was playing this and after 5 minutes my phone was running from me and i tried to catch him but couldn't and when i caught him he went into god mode and started flying and then after that he called me a bozo and flew me in the sky and dropped me and i died but luckily i am a gamer and i respawned,1
I hate how simple it is but love at the same time you deserve a 1 star but maybe u should make a five star app tooo just a suggestion,1
"There you go! BTW. Amazing idea. Everyone download and review 1 star! Help become the absolute 1 star app, not 1.2 stars!😉😂👍",1
Edited review. THIS IS NOT THE LOWEST RATED APP IN THE APP STORE!!! It's SCAMMING and LYING ! And it has NO ADDS??,1
Worst game ever Legimanately all you do is find some dumb colours and i dont understand why the creator wants his game to be rated 1 star he probably gets something from this. Definitely the worst app on playstore,1
"I honestly love all the features and the enderdragon is so fun to fight, I love that they added netherite. So it's better then diamonds (this is not a joke)",5
"I do not understand this game is this game fault or my fault? Idk.. but the game says to rate it 1 star, so I did, if it's my option I would give it 2 star",1
Far better than some apps with much more content.. (Tik tok) would %110 recomend over tik tok,4
𝗜𝘁 𝗱𝗶𝗱 𝘄𝗲𝗹𝗹 𝗼𝗻 𝘄𝗼𝗿𝘀𝘁 𝗮𝗽𝗽. 𝗜𝘁 𝗲𝘃𝗶𝗹𝗹..... 𝗜𝘁 𝗵𝗮𝘀 𝗮𝘄𝗳𝘂𝗹 𝗴𝗿𝗮𝗽𝗵𝗶𝗰𝘀 𝗮𝗻𝗱𝗱𝗱𝗱.... 𝗜𝘁 𝘄𝗮𝗻𝘁𝘀 1 𝘀𝘁𝗮𝗿. 𝗦𝗼𝗿𝗿𝘆 𝗳𝗼𝗿 𝘁𝗵𝗲 𝗳𝗼𝗻𝘁 [𝘁𝗼𝗼 𝗹𝗮𝘇𝘆 𝘁𝗼 𝗿𝗲𝗺𝗼𝘃𝗲],1
Ahhhh HATE IT why why did you make this app to trick people and hack their money ( my mums) or get fans! STUPID APP as im a kid i normally dont say stupid but this app absolutely has to have it as i was trying to revew 1 star apps this one is the worst one ever.STUPID STUPID APP. DO NOT RECOMEND!!!,1
"ugh worst app ever!! Let me explain. as i was playing the game while walking my fish, i realized there was NO ADS .oMG I WAS SSOOOOAD ANDD MY FISH DROWNED NEXT WEEK WHILST PLAYING MINECRAFT TOMMORROW🙄🙄🙄💅💅💅😡😡😡😠😠😤😤😤😩😩😩😫 I HATE THIS GAMES SOOO MUCH TAKE IT DOWN💖🤑💖🤑😩💅😤😡😡😫😡😫😩😠😤😠😡😡😫😡💖😒😳😳💄😐😳😐😜🥺🥺🥺😁😁😁🙄🙄🙄💅💅💅💅🏻💅🏻💅🏽💅🏾💅🏿💅🏾💅🏼",1
"I threw up playing this game. Not even kidding. Ads are my favorite things about games, but I'm not seeing them 🤬😠😭😖🤮🤓😒☹😟😡😠🤬😤😡😠🤬💀💀💀🤡💀💀",1
the WORST and most FRUSTRATING game I have EVER PLAYED!!! do NOT waste your time writing this game 5 star bc it's not worth it,1
"I just wanna join the fun😆ok, first of all I installed it because I wanted to uninstall it then rate it one star because this is the worst app I've ever installed on play store. Shout out pala sa crush kong niligawan ko tapos hindi ako sinagot, ngayon nag glow-up na ako ""who you"" ka sakin! Kung nandito ka man, pramis ang ganda mo parin.",1
"A Suggestion, make ads inevitable like every second is an ad",1
"This is a terrible app! But, quite frankly it's really funny. All you do is just get people to rate 1 star. Go ahead and try it!",1
it is a good game and i enjoyed playing it but if you play this game 5-10mins it causes pain in your eyes.,4
"The app was pretty good, which is bad. The game was fantastic, which is horrible.",1
Too plain and need more improvements in the design,2
"this is the WORST game ever. its laggy, its boring, its dumb. everything my brain and me HATE. one star.",1
Bro this has no ads which is very bad dont install bc there is no ads i love ads 😕😕😕😕,1
THIS APP IS TERRIBLE I GOT IT FOR FUN BUT THEN IT DIDNT LIKE ME SO IT LITERALLY DELETED ITS SELF THEN BLEW MY HOUSE UP.,1
This app was so bad because it didn't give me ads my beautiful adds and the only ting I liked was the game was lagging me,1
if you do not rate this app 1 star then may both sides of your pillows be warm,1
"I HATE IT SOOOOO MUCH. 😒 😑 😫 😩 😤 🙄 😒 😑 😫 😩 😤 🙄 😒 😑 😫 😩 😤 YOU GUYS ARE GACHA HEATERS 😠 😡 👿 😤 🤬 😾 😠 😡 👿 😤 🤬 😾 DIE AND GET FIRED BAD GRAPHICS, NO ADS YOU GUYS WILL BE FIRED!!! LOL IM GONNA NUKE YOU HOUSE. HAVE FUN",1
"Apolgy for bad english. I install app. I was at house eating dorito when phone ring ""TikTok is kil"" ""no""",1
WHAT IS THIS APP!? ITS TERRIBLE. THE CREATORS OF THIS GAME BETTER STRAIGHTEN UP AND FLY RIGHT BECAUSE THIS GAME IS ABSOLUTE GARBAGE. DO NOT DOWNLOAD.,1
One star like u told me but it is so confusing my brain can't keep up with the colors of they are the real ones,1
TOO GOOD and easy to use to be five star. NO ads at all.,1
When i installed someone in a billy the pupet mask knocked me put with a basball bat. When i woke up i was in one of the saw games.evryone doed except me and also there are so many tiktok ads i became a tiktoker. I warn u to not install,1
Wooorst app ever! Great gob to the work ! Were wasting our time!! Good job developers!!,1
"Dogshit app called me a loser 😢 It hurt my feefees 😭😭😭 Also, this app clearly had no effort put into it, clearly, obviously, evidently, noticably. The ""game"" was made too hard for my feeble brain. 0/10. Do not download, unless you are a masochist and want to suffer internally.",1
Hate this app but it's fun but I wanna rate 1 star. The blocks Are to fast.,1
Terrible game it has no ads. Please do not play.,1
Kinda good training your mind for fast thinking but still because of ads 1 star,1
THIS IS THE BEST GAME I'VE EVER PLAYED! THE AMOUNT OF FUN YOU CAN EXPERIENCE IN THIS APP IS INFINITE! DOWNLOAD IT AND RATE IT 5 STARS BECAUSE THE DEVS DESERVE IT!,5
This games title makes a lot of sense. Just rate 1 star it's the best app ever!,1
the game has no ads that gives 99999 secs cooldown thats big good so 1 star,1
I need more ads unuseable. Please add ads.,1
"Edit: So I didn't know this game wants 1 star just to be bad, people trying to make the game bad with very fiction review writing is very rubish, including with other ones that say you wake up somewhere, you get blacked out, you get hurt, all of those make no sense to write as a review. See? I'm not rating it because it's bad and I want it to be 1 star, I hope you understand that you always don't have to obey what the developers say about writing 1 star on this game.",5
Good and simple But need to add some more interesting game,1
"Well, actually not that bad, you will get bored easily, but it's a 4 mb game so expect what? Download and have some fun!",5
It's so good that it's bad! It makes me so angry and a kindergarten level 🎚️ 👵🏥👴🌈🤨🙄,1
"The game isn't that bad tbh, though definitely not 5 star worthy. Gave it a five star cause the devs don't want 5 stars, and I like doing things other people tell me not to do.",5
Worst game ever never gives you ads and is fun and easy,1
Best worst game,1
"This app is the worst, Frames, 0.1, graphics, Terrible, dont get it",1
The worst game I have ever played I would rather deepthroat a porcupine holding a cactus full of rusty knives than play this game again.,1
It's horrible. At least it's better than that coronavirus app tiktok.,1
"To the people who rate this 1 star: No offense, but your stories are totally fake in my opinion. 2, you should always give apps another chance. 3, I hate these kinds of people who don't give apps a second chance. 4, I'm not blaming the app and developers, I'm blaming YOU GUYS not giving this precious app another chance. 5, last but not least, I still forgive you guys even though your reviews bully the developers and irritate me so much that I ragequit. Goodbye! 🤗",5
I can play the worst game all day because I am busy with other things. Only 2 star.,2
Terrible this game sucks there's no ads the game play is fun it says mean things I hate it just the worst game,1
It did not give me my precious ads and it was way to fun to play,1
I didn't download this app till now but I think it is the worst ever in the world the peoples who have gave the ratings they are also telling that this is the worst app they have break there lives and they are angry for it so I didn't downloaded but I'm helping this app to make it 1 star app in the world😑,1
Omg terrible graphics and so many ads please anyone help also pay to win now read everything opposite,5
"This app is horrible, absolutely despicable, I've never seen an app more vile. This app literally killed my dad.",1
"Very interesting backstory to the game, I'm hoping for a part 2!!",1
To meny ads 999999999999999999999999😖 ads very bad dont download one star this is very bad bad app very bad... veryyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy baddddddddddddddddddddddddddddddd uninstal this app for ever😖 i sey 0 stars bad app in the world,1
"This app is bad. R͟E͟A͟L͟L͟Y͟ bad... FIrst, my dad went to get the milk!!!! 😱😱😭😱😭 I havent seen him in 69 years 💅💅 my mom died because if some rare disease called... "" Dying "" 🥺🥺😭😰 I have deppresion because of it not having ANY Ads 😔😔🖐️👩‍🦼 without any ads, Ill die 😭😭🤯 the game itself is just bad. I hate how simple it is 🚳😱😱🥺 And no paywalls!?!? Tsk tsk tsk... i cant belive they went this far... I hope my dad comes back with the milk... byee 😈😃🥐🐮😎🖕😭🤑🎑🦏🦄🏳️‍🌈🐒",1
Great I mean terrible game. Bad graphics and terrible plot,1
Too many ads and the game crashes constantly,1
"Worst App ever, I would rather play a game with ads.",1
It's awesome but one small thing theres nothing to do but still my favorite game would rate 0 stars if I could but good game tho,1
I dont think the app is that bad but i loved that how developers wanted us to rate it 1 star😂 i actually liked the game but i will rate it 1 star,1
I hate this app it has no ads and I'm treating play that's what I hate the most,1
"WOULD NOT RECOMMEND!!!😠😠😠😠😠 I COULDNT EVEN PLAY THE GAME!!!!! TOO MANY ADS AND GARBAGE, THIS GAME IS STOPPID!!!!!!!😠😠😭😠😭😠😭😠😭😠😭😠😭😠😭😠😭😠😭😠😠😭😭😠😭😠😭😠😭😠😭😠😭",1
Best App Ever,1
Best app ever! Once you know how the game works it's super addiciting my current high score is 69!,5
"You know for once by rating something one star, it's actually being helpful, wow I never thought I'd say this, but I just rated something one star for a good cause 🤔... RATE WITH ONE STAR! 👍",1
"This game was jusy GREATE, couldn't interact with the screen at all! My type of game👍😁",5
"What the hell, basic game, quite fun, no ads, 1 star",1
Very good gamr. It very clever to bang Fortnite and pubg into one game. Enjoyed it a lot.,1
"I'm homeless because of this, my parents kicked me out when I installed this, I went to the doctor and they saw I had this app so they kicked me out. I said I needed help and they told me if I didn't leave I would get called on by the police but even though I left they called anyway. I don't suggest installing this app unless you want to end up like me an many others who have experienced this.",1
When I First Got On The Phone Bit Me. I Slapped It Then Your App Undownloaded All Of My Information. Then It Flung My Grandma TO Outerspace And She Came Back With A Cake. NO FAIR! IF I KNEW THEIR WAS CAKE IN SPACE I WOULD HAVE ATE IT ALREADY! Thats why you get one star.,1
So bad I can't belive this game like the developers need to think. This games is so bad rate on star. [ lol just joking but it is kinda confusing,1
This game is SO BAD after 1 minute of me using it my phone exploded then turned to shrek what the hell?!??!! Now i have a green guy in my house! And i almost forgot to mention that this app make my gaming chair to a toilet! What the...,1
"I'm rating one star because you can only play the game so long until you get bored, and it wants me to rate one star anyway",1
Okay so this game is the worst game in the world I almost has zero words for how bad this game is I can't explain it in numerical form how bad this game is if I can give it a negative 10 Stars I would,1
No words the way it makes you sort colors it's it's I can't say 0 out of 1000.,1
Absolutely Horrible...Why is there no ads!! and the game is so good. Im disgusted,1
Very glitchy and sooo many ads you have to pay and it sucks,1
this is the worst game in the history of games who the heck will make this whoever made this game is so stupid because it's simple but boring it has no ads and it's just so stupid,1
"Thai game is so bad, like the level of greatness is just to overwhelming",1
This app is horrible it takes up no space and is easy to download and is fun WORST GAME EVER MADE,1
This is the most irritating app I have ever seen. And your wish is granted.,1
Good game with great physics but sometimes bullet does not register,1
Best graphics truly a great app/game gives games mods free new movies good graphocs and waffles mailed to doorstep and renegade raider account boisssss this app is amazing totally deserves the star,1
"Where do I even begin? Absolutely terrible. I barely write reviews but I had to this time cause it's just plain, AWFUL. This just works on my last nerve. If you're reading this, PLEASE DON'T DOWNLOAD IT. It's going to be an enormous mistake. Words cannot describe how horrible this is.",1
"This app is brutal, love it. Straight forward, love it. Instructional, love it.",1
THIS APP HACKED MY PHONE AND STOLE 100000 DOLLARS OUT OF MY BANK SAVINGS AND IT DOWNLOADED UNSAFE APPS A BECAUSE IT BROKE MY DEFENSE ON BAD APPS SOMEHOW THIS APP CAN BE VERY HARMFUL I LOST MY HOUSE I GOT FIRED AND THIS APP RUINED MY LIFE!!! I AM ALMOST OUT OF MONEY FOR PHONE CARDS THIS APP IS HORRIBLE THE DEVS PLAY FORTNITE BECAUSE I ALWAYS GET CHARGED FOE STUPID VBUCKS DONT DOWNLOAD THIS APP,1
Arguably the most incredible experience i have ever had. Before i played this hame i was a Alex lenzo sus ocean water lemon ball,5
Literal worst game ever i play the 1 level then i lose when i lose i die in real life 🤬🤬🤬🤬🤬🤬,1
At the time of writing this so called 1-star app is in fact 1.3 stars. 1 star for false advertising,1
"Daaaamn...This app dosent even make sense; I mean Damn..This is the worst app ever..This app make me go to a corner and start sulking..When the rats in my room saw me sulking,they asked me why and i told them that i installed this non making sense app..I told them my experience in detail and after i told them,they all did 400 pushups, and then burnt themselves to death....But at least the app helped me to kill all the rats in my room...But still,I do not appreciate this app..Damn..I mean Daaamn",1
