contents,star
So far it looks like a good game to play will update my review later again,4
This is very amazing game and I'm enjoying this game very much❤.,4
Easy to play with the guidelines.,4
Very interesting game. Love it the storyline is cool.,5
It is so like clamish and extremely difficult BUT easy,5
It's pretty good. I'm not usually into mobile games but I've been non stop playing this today.,5
"Addicting, easy and fun.",5
Very easy fun good graphics good build good game,4
"The game is same as the other online clicking games build and RT's. But LOOTING AND SAVING FOR UPGRADE TAKES TIME ALOT OF TIME. THEN AFTER A STRONGER ENIMIES PLUNDER YOUR BASE. NOTHING WILL BE SAVE EVEN YOU FUXKING WHOLE DAY LOOT FOR UPGRADE ,AND THEN THEY WILL LEAVE YOU A COUPLE OF HUNDREDS. WAREHOUSE PROTECTION IS PACKING USELESS. BTW THEY GIVE YOU ALOOTT OF GEMS. DAILY. SO THIS IS STILL A PAY TO WIN AND NOT THE GAME FOR THE POORS.",3
"Fun, exciting, addictive",5
"Nice game , but I am facing some issue like lagging etc .",3
I realy love it because it a realistic game thank you for making it!,5
This game is good but I don't like this types of games but it's good that's why I give this game 3stars out of 5 stars 😀😀,3
"Great game would give it 4 stars but it's hard to zoom in , out and move I'd prefer like arrows or joystick some other way of moving around you can make its need to change in settings",3
Loving this game not sure what im doing yet but ill get there,5
Almost a good game cause it took me a while to learn how to use the options.,4
"Great fun, addicting",5
5 stars for now. Just started playing but will update review. Great so far though!,5
"So far so good, could make the instructions a little clearer but a decent game. Have a bit of a loading lag occasionally though",4
"I do think this is a good game, but it keeps closing on me fromfor no reason.☹️",2
"Nice game. if you ain't playing this game, you are missing a lot of fun guy",5
"Passive game play, well executed theme, and storyline.",5
Nice game easy to play and best graphics,5
in lthe begining it was so great after that its to slow in upgrade in troops even in every thing no mine to extract wood or food every thing with hands manuale its so borring even in missions its diffecult and to make troops all with team up its so bad iam so upset to play this game over 8 hours in day,2
Nice game..different from other game..,5
"It's a good game,good job on making it",5
"false advertising, scams with speedups",2
Good game for time waste,5
Nice game ...... I like this idea of combination of coc and the prob arc survival kinda thing,5
This game is so cool but couldn't we heal the wounded soldiers too,5
One of the best games in a long time. I just want my other account back. Now I must start from the beginning,5
It is much more fun to play than to see those adds love It,5
Very entertaining and easy to play,5
Just started playing and so far I LOVE it!!!! If anything changes I will update but so far it's GREAT!!! Keep up the good work!!!,5
Nice game no problem is there in this game I tell to all please download this game,5
Fun and smooth,5
"Dead slow game, basic research takes forever, stopped playing when I saw T2 troop unlock takes about 12 hrs each..you got to be kidding with this kind of dead slow game play..",1
PLEASE FOR THE LOVE OF GOD! ALLOW HIGH LEVEL PLAYERS TO MIGRATE! I'M IN A SERVER WITH CHEATERS THAT YOU ALL ARE DOING NOTHING ABOUT AND I'M ABOUT TO QUIT! I HATE MY SERVER! FIX IT!,1
Very informative has decent graphics and I love Vikings,5
"Omg,.. Why crash always right now... I'm on may wat to next level ... In update village",3
Best game but Need to polish and make it smoother...,3
It's a good game but needs to improve and needs regular updates like other rpg games or it will soon be unfavourable and the game developers need to put a bit more effort on it,1
I'm loving this game the graphics and gameplay is the best over all its best game I ever played,5
Very realistic..enjoying alot.,5
"Last update is worst from 2 mil per day rss each (for 7 day its 14 mil per rss) now they drop to 35% of that so low, and cant get them when you want but need to wait weekly reset.. dont to mention events that doesnt workin.",1
Really good game. Just like the Ad. Big fan,5
"This game is great, especially the map, it's so beautiful, your company should raise the salary of the map designer immediately!",5
Very nice gameplay i love it so much,5
Great game absolutely loving it,5
"Every update will be better than before, please keep it up And please add the Farsi language",5
I just find it relaxing to play ▶️,4
This is awesome to play ❤️💯,5
Its good game i like it.,5
"Dispute the lag the game is really good so far, gonna play it longer before I give it 5 ⭐ to better understand and have more knowledge of the games mechanis and such.",4
Pretty fun so far,5
N0 words very very good game,5
Love it so far so good.,5
I like how fun the game is and I like how they show you how to play very well!,5
broo this is so sick i played this for 5 hour per day,5
Look out for obscure subscriptions. Youll be charged every month and not realize it,1
"The Game very nice, good graphics and nice flow,,im an IGG fan",5
"Within 1 hour, we find people with 1M power . Its a scam game. Developers create strong accounts to force you spend more to win. Uninstalled the game as it's obvious we cannot fight the strongest cause they are the developers . Have seen a lot of pay win games but not a scam like this.",1
How to upgrade main castle in level 15,4
"Good story in game, but fix the bug",4
Waited forever for the release and I'm so happy this game is good! I love the atmosphere and people. Customer Service is also amazing! JUST AN AWESOME GAME!,5
Worst game ever we loose every thing after some time do not install,1
It's very interesting game.looks like a PC 4D game.,5
The game feels great so far.,4
Nice relaxing development program for a warring town.,5
"It has an rts feel to it like empire earth, i like and its fun so far",5
Fun game but definitely don't look or feel like the trailer. I really want an old PC strategy game on the phone but so far it's all click bates,3
"Very nice game, been playing for almost 4 months now and i really liked this game.",5
Great game with beautiful graphic and addictive gameplay,5
The game graphics are amazing,5
Beautiful game with a gorgeous soundtrack.,5
The game ever seen has good graphics and survival game,5
t I don't like the way they force you to use items b4your ready too.,4
It's very fun if you have time,5
it isgood to run a small empire and watch it grow tromenosly,4
I love it!! It's a good time passer,5
This game is a bit repetitive.,4
I loved this game but don't know why the app is again and again closing automatically after 10 minutes of opening this is the only game in which such problem has occurred,2
It's all good just a lot to take in,4
Love to play but it's a bit small to look at,4
Game was bad at the beginning for the Gateway more better when you play it more get good and harryaaa,5
"I had to change the review, I just updated it yesterday, today I have to update it again, I don't know what was updated, I don't know, it would be different if I was given a consolation, half a star for all this",1
I am really enjoying your Viking Rise game. These graphics and game play is very updated from other games in same category as this one even other with close in name. I love your amazing time you spent building this game thank you very much and for being part of earning apps gives us game play and some pay too which only way I'm making money right now so appreciate it. Hugs and smile have great week. 🤗,5
Fun so far. Descent setup for build and battle,5
"Enjoying the game good play, but need time to play",5
I got attacked on my 1st day of play. I was only level 3. How was it possible? I cannot even see the world map,3
Very nice game but graphics is not good,4
Game is fun to play upgrade your troops and fight,5
Looks good enjoying games and so big game,4
This game is like empires old school,5
It's easy to understand how to play and is really fun,5
Game is good but kinda boring,4
"I like this game , because u have to be strategical",5
I've been playing this game for 4 hours and didn't even know it. Time goes by fast inside this game.,5
Not bad l sleep late every day because of this game,5
Entertaining interested in learning how to play,4
"If the Arabic language is added, it will be great",5
The music is relaxing,5
It's an interesting game...have to be patient...dun need to spend $$ to enjoy de game but it'd be a slow progress though...I recommend to try dis game out..,5
Slow to start but good when up and running,3
"It's a very interesting game, I love the way the game progression I highly recommend this game",5
"hello, i loved this game but when i start the game the screen is stopping when connect server, i can't enter the game, please fix it",3
Design is good. There's some sorta lag in here,3
So far so good. Just started so I will say more after I have played a bit more.,5
Just another pay to win game. I wouldn't bother,1
It's a very interesting game and it's graphics are very nice,4
love the game. Very complex and interesting.,5
"It is pretty good, but it kinda just feels like a copy of all the other similar games",4
"it's not like in the adds, but it's little bit fun",3
Lagging the game in sometimes the game is automatically close,4
Nice wee game keeps you busy for a bit enjoy ....... easy,3
Soo good graphics but it's full of ad but Iits okay 👍,5
I love this game this game is so super legendary game I am happy to play,5
Pretty good story and pace,4
Very Nice game compare to clash of clan,5
Amazing how you can battle and heal right back up again,5
It is a cool fun game and the voices are amazing,5
Another PVP Build Game Same As 40% Of The Google Play Store. Unfortunately.,2
The game is very boring and repetitive. Larger alliances are basically allowed to do whatever they want.,1
Incredible game good graffics 🙌👌👌👌💯everything is just on point 👌l love this game I started playing it today and it's a 👏👌good game to download,5
It's a cool and a interesting game.,4
Great game so far. Relaxing game play mixed with battle action.,5
It's a great version of a classic style game play.,5
So far it's been a great experience. Good way to pass time and have fun .,5
A good game i love it and my friends don't know it lol,4
Awesome viking game and very enjoyable and great graphics,5
Pay to win. No support for reports. Not worth the money or time spent.,1
its good but it log.. the smoothness of the game is not that well,3
Game is fun to play easy to understand,3
I'm enjoying the changing of weather and night into day sequence,5
Very Very very Good Viking Rise game to play,5
Did enjoy it at first but last update made it bad. Will see if it improves but not holding my breath.,2
It's good I like the the way it looks so far,5
"The game is sow good ,has nice graphics I love it !",4
Great if you like age of empire,5
great game.the construction time nd research time is the only critique i guess and maybe some improvment in battling scene against other foes.this will difinitely stay long in my phone.,5
game is good but new update removed me from my tribe leader this is not good I have a feeling that this game uninstall 😒,3
I'm having so much fun! Addicted!!,5
Same concept at first was interesting but continuely it's became boring 💤,2
"I am very satisfied 😊 I hope you guys,, maintain the quality and quantity of this game thank you",5
So far I like it needs more speed up rewards,5
"Non-stop lagg, the chat is distracting and way to many widgets on screen. Please make it that they can be reduced and/or hidden.",2
It's fun and a really great experience,5
Good game good storyline too,5
Very cool came wow wow nice and just wow,5
Very fun love it!,5
Fun game love just about anything viking,5
I have been really enjoying this game. Thank you,5
Nice but better Saga of Survival,4
I loved the game so much is good to play,4
This game is very addictive,5
This game is so good i love it really ❤️❤️,5
good game played games similar to this,5
I think this game is pretty fun..,4
enjoying it so far!,5
Pretty fun I think so far,5
Very good experience.. Long time,5
just started the game its ok so far,5
Intrigued and strategic,5
"Brilliant, such fun",5
Very good game highly recommend it,5
OMG I absolutely love this game!!!,5
Great experience it's a cool game,4
It just some much fun,5
I love this historical story game!,5
Good game but cun become better,5
It's a fun game. I love this game,5
"FIX THE ""PIECE OF CAKE"" ITS NOT EASY, I ALWAYS DEFEAT EVEN IT'S ""PIECE OF CAKE"".",1
Awesome game the best!!!!!!,5
I'm very excited to playing this game,5
Fun and addictive game,5
vary fun everything i expected,5
Execptional.. nice gameplay...,5
A game like this you should be able to control your own avatar in battle.,4
Very good great game I like it,5
Very nice game i like it,5
Would have given 5 stars but chat sectation is annoyibg,3
seems like a good game,4
Very nice interesting game,5
Very enjoyable game,5
It's awesome.. feeling as viking,5
This game makes a great expirence,5
Just Typical Pay To Win mobile game,1
Lots to do and learn,5
Pretty fun so far,4
It's a fun game to play,5
OK game to melt your day with,5
Good but hard to discover all hidden options,4
Nice i feel like leader on Thier village.,4
"In all, this is a great game. 👍",5
Fun game so far.,5
Fun and addictive,3
Love the game!!,5
Very fun game,5
nice and easy,5
Hi still new at this till learning,4
Love this game!,5
Super very intresting,5
I love the game is good,4
Just got started but cool so far...,4
A fun game to play,5
Its adictive game non the last,4
Nice game I have ever played,5
Having a lot of fun,5
Vikings...who's voice sounds like ASIAN...,1
Best game ever created,5
Very nice game!!!,5
Great game loving it,5
Just started . Good so far. Will be back to review at a later date.,3
A really cool game,4
This game is a good game to play,5
Very interesting game,5
It's a very exciting game,5
Nice but glitchy,4
This game is the best game in the world,5
So far so good. Waiting for 5 star.,4
Very interesting game,5
Nice game so far...,4
Great game to play.,5
I think better mind set game,3
nice game to play,5
Fun game to play,5
Best game ever!!!!,5
Nice game so far...,4
Good leadership skills,5
I was a pipefitters mate for several years....is that what you mean when you say relate you're experience??? EXCELLENT,5
This game is nice,5
A good game. Dave Meadows,5
update again and again collect karo it was boring make it simple and online fighting jada 😅,1
Where's the update for the taming area,4
Awesome game. Really fun still pay to win but all war games are thats why I will not give one a 5*. That being said this is a war game of its own kind. Very cool game all hail Odin,4
"Good so far, the wait to upgrade everything does take a bit",3
I really do like this game it's a fun way to distract your mind,5
Lovely and time killer game easy to improve in anycase of this game,5
Won't even download. And before you say it's my Wi-Fi or it's my problem. Half these games are garbage. And the other half you have to pay for. It's a shame,1
Super lovely game I found on play store🤩🤩🤩🤩🤩🤩🤗,5
"Just another money grabber game. Maybe will overcome Lords. Cannot enjoy the game until ""bullies"" burn your whole tribe. Uninstall because it will never be f2play friendly. Otherwise, the game is great . Just a bit laggy, but great.",3
"Good game nonpop ads, so far no pay to win",3
Very fun and easy to understand,5
Nice and good game,3
"Extremely p2w, predatory forced microtransactions, avoid.",1
Fun game enjoy it very much,5
It's interesting and the graphics are good,3
Nice game. Graphics are so good.,5
Very good game better then the other strategy good graphic,5
Pretty excited. Reminds me a bit of an old game I used to enjoy playing.,4
Great game easy to play keep up the great work guys 👍,5
Fun good on your site 😜😜😜,5
Lags and crashes too many times I'm out...,1
"Music is brilliant, graphics same",5
The game have great graphics and well planned,5
On screen event sales and ads should be removed,4
Best tutorial for this type of game I have seen in a long time,4
Great game but I would enjoy it more if it was offline,4
Is just a loving game you won't stop when you start playing,5
Really good graphics and good action,4
"Similar to Doomsday, fun & enjoyable",5
going along nicely long may it continue..,4
"Pretty good so far, I'll update as I progress",4
"Loving it! Best best best! They should make this into a playstion game. Great story line, great graphics and heroes too! And no ads, just a quick 'check this pack' and u wanna check once u get to know the game. Fun and engaging. Thanks Vikings!",5
It's the best game I've ever played in my entire life and the best thing is that there is no ads,5
this game is very good and the gricph is amazing but i dont like those kind of games i like the games that you controller your army 100 percent and like its a 3D game and your army is behind you you can see them all and if you attack it will be like you attack with your army other ways its cool,3
Very cool game and easy to progress fast!!!,5
The Best game I have played.,5
Better protect base and log in often enough because others will steal your resources in this viking themed basic mobile strategy because why change things up. So basic. Lame pvp in cool setting. Just a city build and defend from random attacks woulda been cool. Not dealing with whales that roflstop your base for resources.,2
Best combat game ever and I can't put my phone down it's drawn me in,5
Very nice it can compete coc if it upgrade itself more n more,5
Very nice game,5
Always crashing . Kindly fix it,1
Great game like fr no ads for the first time,5
Excellent game Jus wish there were more opportunities to gain heroes,5
honestly i just downloaded it to get rewards in another app but i quite like it,5
This game so amazing 🤩🤩🤩,5
This is tha best game,5
Apologies but i seriously think the game is not that really good comeon dude 1000 gems for 8hours shield dude better improve the buildings also don't misunderstand me it's a good game but other than buildings and shield the game is good 😊,3
"So far so good, I'll give it more stars the longer I play it, if I continue to like it.",3
Pretty good but there are some bug with the camera,4
"Awesome game, yol should definitely try it.",4
So far it is fun.,4
Good graphics and more adventures play,5
I like this game . Easy to play and instructions are clear.,3
It is a very good game,5
This game is very good and realist,5
Super fun! Highly recommend as a boredom cure,4
"Amazing game honestly 😎 I love the graphics and the way it brings me back to my fav movie of all time.,.... Awesome experience 👍",5
I give a 3star the game is download speed is too slow it's changed the users mind set so the producer pls check and improve the speed for the download thank you! I give the balance 2star after game play 💯👀,3
"1000% pay to win, if you don't spend there's absolutely nothing at all you can do, can't even buy shields.... Definitely don't even try, I don't think I've ever played a more pay to win game than this....",1
Keep slowing down to a stop. Stops. Keeps shutting down every few seconds. Keeps stopping my clock. I have to take out the clock and put it back in to work.,1
Absolutely amazing game! I really love it. I love building my Viking army and getting new heroes the game is very addicting. Probably one of the best army building game there is and it's crazy how it's been out for so little time and it's good I really want to see multiplayer in the future,5
"Another copy of an existing game. Stop reskinning games and make new ones! So boring i played 3 games that are Identical to this.. only here its ""vikings"" instead of like ""fantasy"" or modern ""military"" or ""syfi in spae"" . its the same game under a different name. Shameful.",2
I have recently seen an ad of ur game and i thought it will be like those boring games but i still tried it and i am gonna say that i was wrong it's hardly been a day i have played and it's very enjoying hopefully u add strategic attack plans such as a particular number of infantry goes to some other place and another team goes somewhere else to fight like that i want if u didn't understand there is a game called us conflict that style of game i want hopefully u add it,5
I really like this game. So far at least it says what it is in the ads from the various games I own and some cuts gotta be made to fit in 15-30 seconds. Thank you for the great game the darkness of voodoo and other cash grab games,5
"Just a tedious crashathon ... Got to lvl 5, didn't play for a couple of days then loaded it to find I'm back at the start ... Crash after crash. I've ditched it, wouldn't bother.",1
"Game is fun. Typically this game is like every other strategy/build battle game except with vikings. That's why I like this one. Would be cool to give this a little less constriction and maybe a little more free build(i.e. make roads, turn houses around, maybe custom wall) just a suggestion",5
"Desinged to suck your wallet dry, as higher level players suck your resources dry so you can't build anything unless you spend RL money to just have it happen all over again rinse and repeat. IGG yes It can be played free but if you actually read my review. You can't build if your resources are stripped by higher players everyday unless you spend money but that means they will just strip what you just paid for don't even mention that you can use protects that will run out and rinse and repeat.",1
Please PLEASE remove the new updates!!! The game now doesn't work! Keeps crashing.... To slow and freezes my phone.... It was great before the new updates last week.... Can't play it. Takes ages to move. Takes ages to do anything. Nothing is working,2
Addictive game with spectacular environment graphics and character models. Easily a 9/10. Can't wait to see the newest update!,5
It's an ok game...I like the viking thing...but it's just like other build a base and attack others game...spend money to be the best or be a punching bag for those that do...and the screen is cluttered with far to much,2
"I'm loving it, I would just like to suggest to allow a bit more zoom for those of us with poor vision so we can enjor the graphic details a bit more lol but other than that it's awesome",5
At some level it become pay to continue game.. m stuck .. i can't level up any further.. Number of troops depends on level of hero.. what is the meaning of having more legendary heroes if you wont even have exp book to level them up.. !! If have 4 legendary hero but i dont have books to level them up. !!,1
Just another base build game. Nothing new. Has a bit of story but it's same as other 100 base building games out there. Good graphics and at the start will give you few interesring hours.,3
Starts out p2w -> 1st update comes out with balance changes -> becomes more p2w -> players quit. A game isn't a game if the only factor is how much money you spend on it. Typical braindead IGG signature. I do not support you because your bussiness doesn't understand the fundamentals of a game. You don't develop inconveniences into a game so you can offer a paid solution to fix these mistakes you've intentionally put into the game.,1
"It's really exciting, the design, the voice acting, perfect so far I played. And finally we have a game with better time-management",5
"So far, so good. Graphics are insane plus what they advertise is what is actually in the game for once, unlike those other games that lie a lot. Hoping this game gets better and better with future updates",4
Worst experience ever. Game isn't letting me move even with a teleport and every time I try to reach customer service the app closes. Don't waste you time if you are really trying to actually play,1
Bought a pack that was supposed to have a season worker and i didnt get it. Game is so buggy and customer support didnt help at all with the missing items. Dont buy anything in this game cause you wont even get it. Reported,1
"Last week i downloaded Vikings rise. In the begining game seemed fun. You start building your viking empire and get alot of supplies. After lvl 7 you can clearly see that the game is basic trash like any other that type. Armies are boring, managing your unprofitable villages are dumb same as mission . Usually clans are made of kids and p2w players. Game progression is turning from good and potential to bad and p2w. If you want to learn anything about Vikings rise, just read 1/2/3 star comments.",2
"Amazing game, awesome graphics and amazing gameplay, just keeps lagging out of the game and when I uninstalled and tried re installing it made me delete 24 apps off of my phone and then doesn't end up installing again and then tries and makes me uninstall more.",5
"It's only 3 stars because it's loading and then automatically returns to the main background of my cellphones, I hope it can be activated immediately, the game would be great, I'll give it 5 stars when it's fixed",3
Very good quality game with all things related to Viking stuff .l do find when you runout of gems and go to the store all the gem offers are very expensive and I think that there should be more challenges to get more gems for free and building speed-ups but very good quality I love the game 😀😃,5
"if I could rate this 0 star's I would, this games is horrible the games Ui is buggy to high heaven's, the progression take months unless prepared to spend 1000's or pounds (£) and you can't progress because everyone who as a higher strength then you feels the need to demolish everything that you have built just by scouting and sending there troops which isn't fair at all, I'm not even being funny but if you want people play and spend money you need to make progression ten times easier to progres",1
I've seen games like this is just copied idea from another games with the same concept the difference the style with this game it has a decent storyline but mostly just expect concept from another games which makes war games quite boring because their not unique in any way the just want people pay to win and be the top spender always wins,1
This game is good with excellent graphics but the main problem i have faced is that this game is not performing best in low end device like 2 or 3 gb ram phone it lag to much overall this game is good but need lot of obtimization for smoot game play for low device . Clash of clans is also heavy game but that work smoothly,4
"Genuinely thought at first that this would be a game where the ad was ripped from PC but then I saw after giving it a chance not only is it IGG (I've played lords) so that actually made me think ""wait is this genuine?"" Then when I saw the game oh my god it looks great. Still got similar training system to Lords just seige machines are porters (transport) and pikemen instead of cavalry",5
"Runs smoothly even on high graphic settings. Has a voiced introduction, and the tutorial and prompts given are quite clear. Great game with great graphics.",5
So far so good! I am actually enjoying the game when i was asked to rate it. packs are not needed so far but they are really cheap. so thats good. i havent encountered any ads or paywalls yet.,5
A great time to play love the Era. Explains things well if you. Very user friendly and fun time playing. Just wish battle scene were a bit more indepth but that may change I have hopes for this game.,4
All appearances so far are pretty pleasing to the eyes but my problem is i cleared space to download this app and it's install makes me wait until till a 100 percent but won't let me play it! Can use some help understanding the issues I have not being able to play it.,2
The game needs to add some better user functionality to keep the builder's going and a more streamlined beginning tutorial. I will need to see more of the actual game first. Before a proper rating is given.,4
"Will give 5 stars once you get rid of this problem: Trying to relocate to my tribe's location using targeted relocator and it says ""Pier cannot be connected.Unable to move City to designated location."" Other than that I love the game , f2p friendly so far.",5
It's ok. The warehouse doesn't protect much though so there is nothing preventing heavy spenders from just teleporting around harvesting every drop of resources out of every other player on the whole map,3
Cool game so far. Similar to other games in the space. The viking aesthetic is a nice touch though. And so far no issues or bugs,4
Please update the game 1.Decrease warehouse capacity 2.also put shield cooldown when someone attacks kingdom 3.I can attack same kingdom many times . think. You should put kingdom health. Which decrease when someone attacks ... This game is good but need improvement,2
i pulled a character named HELGAR I already have it and i was interested on upgrading and making it strong. Suddenly after the recent update they didn't gave a notice and removed it!. I wasted my hero gems not knowing they remove that character!,1
"Like the look, and feel of this standard strategy game. Works well on my Android phone, but on PC, Bluestacks creates havock. Leaving everything but UI blue. Ironic? Perhaps. ;)",4
"Basically rise of kingdoms with a differnt theme. Same buildings, same sort of heroes classes and troops. Not sure if this game was required when there's already a good dozen of Rise of kingdom's copies (or originals, idk which came first)",4
I keep getting kicked. It slows down and then i get kicked. I just started playing too. Hope you guys can find the bugs and fix it.,3
"The greatest game I ever played,as a fan of Vikings web series this game is perfect for me ,but developer can do more like Ragnar needs to be top hero mythic ,and make this game more optimized to low end devices like clash of clans when slide the map or when win for some seconds it lags please look into this ,more love, respect to the developers ❤️👍☺️",5
Functions are too small. No future. Hard to do any pvp or conquer other region. Slow progress and need to grind lot time. Explore style is outdate. Today we need palace or white house for player see and set goal which road to take and capture before overcome the palace.,1
"Good game,good graphic,,but need to gather lumber like that,manage the worker EVERYTIME we start to play,,better do this by auto..& focus on playing game,upgrade warrior then war sometg like that like Clash of clan or Call of dragon game..that is more important i think,everytg else just fine.",3
"This is game is pay to win. You need to spend money in order to grow after reaching above CH 12. They really need to be more empathy with lower spender players. If you are willing to spend money, feel free to play!",3
Great game love the graphics and the turn base style easy to move and go up levels overall it's a great game 🎮🎯 just need more players to join the fight.,5
"Reminds me of good old RTS games. The graphic is nice, the control is nice, the movements are nice and most importantly it's Vikings we are talking about so not boring at all",5
"Waste of time, any game that ages to explain a storyline and how to do basic things isn't worth playing. If it needs explaining, then it's not worth playing. Deleted after 5 minutes of boredom.",1
I'm beginning to like this game. The graphics are great. I hope the devs can enhanced more to a larger size the graphics so that we can see it much better...,5
"Very unique take on a base builder with the individual workers gathering resources, makes the game a much more hands on experience than waiting all day for resources and such. Graphics are great and gameplay is fun.",5
"It is boring tbh as you have no freedom to teleport where ever you want to go. It's a pay to win. It's got no troop marching speeds, and their zombie game is the same. Wast of your time.",1
Another tribal wars game. This time with bugs and poor interface design. Just released so probably will get better but why should we spend our time on an unpolished game when there are infinite versions of tribal wars ?,3
This game only works if you joined in the first couple of days of a new server or kingdom  starting. Until you join you have no idea of the server situation. I have been playing this game for 63 days and I am very frustrated and thinking of giving up. When I started I got several requests to join a tribe and not understanding the implications of this I resisted. After 4 or 5 days I joined an unknown tribe. It soon became apparent that  there were a lot of stronger tribes around because they star,2
"This game is one the best underrated game that I've ever played! I hope developers will some multi troop squad creation, so that players like me would enjoy and also benefit from deploying multiple squads outside and inside the city.",5
"Dunno what it is, i definitely dont usually enjoy these games. But you guys managed to have my interest and attention here. Pretty neat so far congrats on a great launch and i look forward to seeing what you guys have to offer in the future!",5
"Played for a while and captured a few villages. Got bored though. It's just another city leveling game, nothing really any different. No incentive to keep playing.",3
Cool graphics I guess but it's just a rise of kingdoms clone that's more realistic. So unless you like rise of kingdoms first of all I'm disappointed in you but second of all just play this instead of the original.,3
"The graphics are good yet not best, but the storyline is a very good one. I've always enjoyed the viking era themed games. So far, I've not run into any problems with the game yet, so that is a plus.",5
"Rise of Kingdoms rip off. Over 75% of this game is identical to the other, with a different skin on top. Not even improved on the older game either, Rise of Kingdoms is much more entertaining.",1
"Great game so far. Different than the usual War games, but still see similarities. Overall is worth downloading. Description may change over time.",4
No ads and arrows for when you're stuck . It's free and has great character designs. I love it ! 😃A great game I recommend it.,5
"Fun as! Great CG work. Beautifully crafted. Fun story. Creativly executed, want a game that will entertain all people of all backgrounds... family friendly yet still enough rebel in the game to attract us all. Well done guys!",5
i really like the game but the reason for two stars only is because it lags way too much and then the game will kick me out. it's not fun to play like this it makes me want to uninstall the game.,2
"Another typical pay to win game. Once my little village was eligible for attack, it was pummeled by the high level villages they put me in the middle of. Three days straight of Army being slaughtered and resources stolen constantly is enough for me. GOODBYE!",1
"First I wasn't certain to give the game a try,but now I'm really enjoying especially the weather conditions. Great game,just hope it don't die off after two months of playing it like some other game I played. But really great game give it try.",5
Very great experience. Love the fact it has voice actor's and actresses. Very easy to follow and love the theme.,5
"Game runs poorly, constantly loading freezes. Graphics are good but gameplay is very similar to lots of games out there.",3
"Wanted a change from FoE and so far enjoying it, taking a bit of time to work out everything, one annoying thing after 2 days play I am being asked to buy new things, I want to find my feet before making a Commitment to the game.",4
"Good storyline, excellent graphics but major con is humongous amount of training and upgrade time which makes you lose interest.",3
"Seems like a good game but constant game stuttering & slow. Pop up saying ""frame lag detected"" always coming up and game closes. Quite irritating if u ask me",1
"Love it almost like age of empires but hate that you can't clear/collect any tree, have to do it by zones and only at certain levels.",4
Loved your game but just have one problem it lags like hell and keeps crashing i admit my phone is on the weaker side but still this is way too much lag that shouldn't happen with my phone as i have played higher graphics games smoothly than this.,4
Meh.. all these games advertised about all these battles. They're all the same when you download them you spend more time building your village and micromanaging then battling. If they just did it like the advertisement it would be a great game.,3
The game is fun and I've been enjoying it since a month playing and also the game has a good graphics great fighting. But what I don't like in this game is the game is highly pay 2 win.,4
"It is so detailed, and I never get bored. It is good because you don't have to ever wait long for the upgrades to happen. The upgrades are always awesome, and I always love getting them.",5
It's great because there are no pop ups asking you to buy stuff and you cannot easily grow! It only took me 1 day to grow cheifs Hall to lv 10! I recommend it to anyone bored and can't find the right game to play ▶ (÷,5
"I'm new to this type of game but this one has been easy to learn, fun to play and a good way to pass time. Character design is really cool as well, there's a good amount of variety. Looking forward to continue playing.",5
"The graphics is awesome. I wish units are a little more scaled, units are large compared to the environment.",5
"Fun game, so far, i really hate forced pvp. Would be nice with an option to lock your account to strictly pve, meaning you can't be attacked, can't attack anyone and can't join alliances, that would be fair and both types of players could have fun",4
awesome game but it keeps freezing and glitching bad.and static..please fix this.then this game will be 5 stars easy..its like a computer game..but right now..its impossible to play.very irritating.its so glitchy laggy and full of static..,3
"Wow.. After so many tower defense games I've tried. So far this is the best. IGG been never disappointed their players. From coc, girls game, etc. Always have high quality game. I will play this one for a while until I can figure out all features in game. ❤️❤️",5
I'm pretty new to a game. A friend recommended it to me. It's been really fun so far and I personally think for the type of game the graphics and controls are great!,4
I would like toe give it more stars but the game keeps an lagging on my device and the game it self is a good game but it wont stop lagging and the amount of migth is ridiculously to high to overcome your enemy the enemy keeps on winning,1
"Fantastic, adverts are true and the game is really good and had detailed description and in my aspects is really similar to the Vikings periods as they hunted board and deers slot and the matireals are even more realistic",3
I'm not even in the game 24 hours and I'm getting attacked non-stop by the pay to win people. That's just wonderful. Way to encourage new players. I am uninstalling.,1
"Pretty fun, shows almost everything from the ads which is truly appreciated. Can't wait to see where it takes off from here.",4
"Good gameplay but always unable connect to server. Tested other games and they are working fine, so definitely not data issue.",2
"Timers at start are kind of long if you don't want to spend speedups in begining. Otherwise its beautiful looking game with interesting mechanics. I enjoy the beta , looking forward to what IGG can do with this in future .",5
Fun game I just wish it could give it's players more freedom to choose how and where they expand. With advantages and disadvantages of building in an area of your own choosing,4
Been playing for a few days and have become addicted to it. Great story line and plenty to do in game to keep my attention without having to sit around grinding out builds out. Worth downloading and having a go.,5
Its an excellent master piece but only thing is its stucks when a selecting a skill for 20 level. Player..... Please update it soon and fix all of the bugs....,5
"Cheating is rampant/ many issues I played this game daily since is release. People were buying and selling accounts, using super strong bought accounts to extort resources from teams or completely destroying your progress. You can go to their discord to easily find accounts for sale. Myself and many others reported several accounts with photo evidence, zero action taken. UPDATE: they asked me submit tickets, done twice... no resolution. Game was ruined due to cyber extortion for resources",1
Very buggy black screen legged love the game but just can't play probably will take out all of these things become quite irritating after a while also during black screen music still playing,2
"Honestly the game is great, but they gotta do something about the RSS cost of anything lol. It's quite outrageous. I guess it's still new and needs some tune up but honestly do something about that",4
